,customer_key,gender,name,city,state_code,state,zip_code,country,continent,birthday
1882,257471,Male,Simon Moten,Thunder Bay,ON,Ontario,P7E 1J5,Canada,North America,1976-01-25
1883,257642,Female,Sandra Fernandez,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1955-03-07
1884,258135,Female,Holly Cooper,Contrecoeur,QC,Quebec,J0L 1C0,Canada,North America,2001-05-02
1885,258236,Male,Jon Kelsey,Toronto,ON,Ontario,M1L 3K7,Canada,North America,1973-07-28
1886,258316,Male,Sean Borunda,Vernon,BC,British Columbia,V1T 6N1,Canada,North America,1965-04-30
1887,258429,Female,Julia Woods,Montreal,QC,Quebec,H3B 4W8,Canada,North America,1944-04-26
1888,258702,Male,Joshua Anderson,Montreal,QC,Quebec,H3B 2M3,Canada,North America,1978-05-02
1889,259102,Female,Traci McIntyre,Waterdown,ON,Ontario,L8G 3R4,Canada,North America,1956-02-22
1890,259221,Female,Josephine Hudson,Regina,SK,Saskatchewan,S4S 2R3,Canada,North America,1983-09-02
1891,259407,Male,Aaron Johnson,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1971-03-06
1892,259411,Female,Mary Eddins,Listowel,ON,Ontario,N4W 2H8,Canada,North America,1984-10-26
1893,259457,Male,Nicholas Gordon,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1982-07-09
1894,259615,Male,James Gunter,Terrace,BC,British Columbia,V8G 1S2,Canada,North America,1987-12-08
1895,259651,Male,Jae Conwell,Liverpool,NS,Nova Scotia,B0T 1K0,Canada,North America,1999-10-05
1896,259681,Female,Jane Dildy,Huntsville,ON,Ontario,P0A 1K0,Canada,North America,1939-05-29
1897,259842,Female,Jonell Beauford,Newmarket,ON,Ontario,L3Y 2A3,Canada,North America,1977-07-21
1898,260002,Female,Marjorie Valero,Malton,ON,Ontario,L4T 1A8,Canada,North America,1999-12-08
1899,260031,Male,Clarence Fulford,Sechelt,BC,British Columbia,V0N 3A0,Canada,North America,1936-11-15
1900,260206,Male,Gregory Albritton,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1963-05-04
1901,260373,Male,Orlando Mayo,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1945-12-24
1902,260521,Female,Mary Flowers,St Catharines,ON,Ontario,L2N 1S8,Canada,North America,1998-11-30
1903,260889,Male,Lynn Fifer,Orillia,ON,Ontario,L3V 1T4,Canada,North America,1965-11-28
1904,261059,Male,Jim Smith,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1946-05-24
1905,261086,Female,Beverly Hirth,St Catharines,ON,Ontario,L2S 3A1,Canada,North America,1965-03-21
1906,261099,Female,Karen Watson,Calgary,AB,Alberta,T2E 6J8,Canada,North America,1955-08-24
1907,261111,Male,Edward Harkins,Ottawa,ON,Ontario,K1P 5J4,Canada,North America,1966-09-01
1908,261122,Male,Mike Defilippo,Etzikom,AB,Alberta,T0K 0W0,Canada,North America,1979-01-21
1909,261199,Female,Zelda Sessoms,New Westminster,BC,British Columbia,V3L 3C1,Canada,North America,1981-04-12
1910,261256,Male,Marcus Johnson,Toronto,ON,Ontario,M8V 3B6,Canada,North America,1990-04-03
1911,261272,Female,Alice Poe,Concession,NS,Nova Scotia,B0W 1M0,Canada,North America,1975-05-30
1912,261275,Female,Pamela Solomon,Malton,ON,Ontario,L5T 2B7,Canada,North America,2001-02-21
1913,261295,Female,Sandra Iglesias,Windsor,ON,Ontario,N9A 1H9,Canada,North America,1958-03-20
1914,261356,Male,Thomas Mull,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1991-11-18
1915,261498,Female,Josephine Guillotte,Penticton,BC,British Columbia,V2A 2T6,Canada,North America,1947-04-04
1916,261558,Male,Donald Burke,Calgary,AB,Alberta,T2V 2W2,Canada,North America,1971-06-20
1917,261669,Male,Jason Lukasik,Clearwater,BC,British Columbia,V0E 1N0,Canada,North America,1979-04-04
1918,261686,Male,Francis Parker,Ladysmith,BC,British Columbia,V0R 1E0,Canada,North America,1976-03-18
1919,261840,Male,Thomas Lim,Calgary,AB,Alberta,T2T 0C6,Canada,North America,1974-04-15
1920,261910,Male,Donald Li,Ottawa,ON,Ontario,K2H 5B6,Canada,North America,1980-05-31
1921,262037,Female,Patricia Johnson,Stirling,AB,Alberta,T0K 2E0,Canada,North America,1980-12-11
1922,262050,Female,Misty Hedgepeth,Ville Le Gardeur,QC,Quebec,J5Z 1R6,Canada,North America,1945-06-07
1923,262052,Female,Jean Egbert,Trois Rivieres,QC,Quebec,G9A 5S8,Canada,North America,1936-12-11
1924,262089,Female,Dianna Vosburg,Toronto,ON,Ontario,M8V 3B6,Canada,North America,1983-04-12
1925,262393,Female,Yetta Whitaker,Victoria,BC,British Columbia,V8R 5A7,Canada,North America,1949-10-18
1926,262645,Female,Rachael Lawson,Belleville,ON,Ontario,K8N 4Z5,Canada,North America,1952-07-17
1927,262761,Male,Adam Perez,Port Hope,ON,Ontario,L1A 1N4,Canada,North America,1965-04-23
1928,262788,Male,Marc Rupert,Hespeler,ON,Ontario,N3C 1H3,Canada,North America,1938-05-21
1929,262802,Female,Mozelle Orth,London,ON,Ontario,N6B 3L5,Canada,North America,1994-03-14
1930,262821,Female,Gina Lucas,Charlottetown,NS,Nova Scotia,C1A 5T1,Canada,North America,1992-08-18
1931,262871,Male,Roy Le,Merrickville,ON,Ontario,K0G 1N0,Canada,North America,1981-04-07
1932,263011,Male,Paul Wahl,Cambridge Bay,NT,Northwest Territories,X0E 0C0,Canada,North America,1980-08-12
1933,263308,Male,Theodore Hickey,Brantford,ON,Ontario,N3R 7W5,Canada,North America,1978-10-17
1934,263373,Male,Daniel Shirey,Lethbridge,AB,Alberta,T1J 2J7,Canada,North America,1990-08-15
1935,263446,Male,Micheal Harms,Thunder Bay,ON,Ontario,P7A 4T3,Canada,North America,1958-07-26
1936,263808,Female,Catherine Guidry,Jansen,SK,Saskatchewan,S4P 3Y2,Canada,North America,1942-09-14
1937,264228,Female,Dorothy Key,Montreal,QC,Quebec,S4P 3Y2,Canada,North America,1982-12-04
1938,264451,Female,Elizabeth Lovell,North Vancouver,BC,British Columbia,V5T 2C1,Canada,North America,1986-01-27
1939,264515,Female,Frances Hale,Kelowna,BC,British Columbia,V1Y 8H2,Canada,North America,1937-09-09
1940,264632,Female,Patricia Steeves,Salmo,BC,British Columbia,V0G 1Z0,Canada,North America,1955-06-10
1941,264640,Male,Roscoe Becker,Toronto,ON,Ontario,M2N 2G8,Canada,North America,1993-07-17
1942,264718,Female,Rebecca Scheffel,Decker Lake,BC,British Columbia,V0J 1E0,Canada,North America,1935-08-22
1943,264866,Female,Shantell Freeman,Courtenay,BC,British Columbia,V9N 2J6,Canada,North America,1955-07-19
1944,265007,Male,John Clark,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1950-01-07
1945,265326,Male,Hassan Taylor,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1938-03-23
1946,265483,Female,Patricia Mitchell,Brockville,ON,Ontario,K6V 4X4,Canada,North America,2001-07-15
1947,265593,Male,Fred Eddy,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1980-04-20
1948,265598,Male,Tyler Vaught,London,ON,Ontario,N5W 5K6,Canada,North America,1971-03-23
1949,265666,Male,Amos Gibbs,Port Hardy,BC,British Columbia,V0N 2P0,Canada,North America,1953-01-15
1950,265704,Male,Donald Velez,Calgary,AB,Alberta,T2V 2W2,Canada,North America,1979-05-16
1951,265712,Female,Margarita Blumberg,Toronto,ON,Ontario,M9V 2X5,Canada,North America,1939-07-01
1952,265807,Male,Jason Elgin,Hamilton,ON,Ontario,L9H 1E6,Canada,North America,1955-10-25
1953,265825,Female,Beatrice Figueroa,Oshawa,ON,Ontario,S4P 3Y2,Canada,North America,1971-07-29
1954,265864,Male,Alan Depasquale,Grand Centre,AB,Alberta,T0A 1T0,Canada,North America,1951-12-24
1955,266019,Female,Joan Roche,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1962-08-24
1956,266212,Male,Anthony Taulbee,Montreal,QC,Quebec,H3B 4W8,Canada,North America,1975-04-22
1957,266254,Female,Gina Ward,Calgary,AB,Alberta,T2P 0H3,Canada,North America,1965-03-13
1958,266399,Male,Robert Wagner,Fort Vermilion,AB,Alberta,T0H 1N0,Canada,North America,1999-05-15
1959,266492,Female,Glenn Valdez,Calgary,AB,Alberta,T2P 2V7,Canada,North America,1948-08-02
1960,266658,Male,David Lee,Innerkip,ON,Ontario,N0J 1M0,Canada,North America,1987-08-18
1961,267168,Female,Christene Tarter,Dubreuilville,ON,Ontario,P0S 1B0,Canada,North America,1990-12-06
1962,267235,Female,Glenna Johnson,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1973-04-10
1963,267544,Male,Samuel Hallock,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1957-08-16
1964,267561,Male,Matthew Mallette,Sarnia,ON,Ontario,N7T 4C8,Canada,North America,2001-05-31
1965,267691,Male,Michael Wilson,Regina,SK,Saskatchewan,S4S 2R3,Canada,North America,1937-11-18
1966,268251,Male,Richard O'Neill,Surrey,BC,British Columbia,V3T 1Y8,Canada,North America,1942-10-05
1967,268465,Male,Elton Altieri,Blezard Valley,ON,Ontario,P0M 1E0,Canada,North America,2001-05-14
1968,268520,Female,Stephanie Manning,Lethbridge,AB,Alberta,T1J 0J9,Canada,North America,1935-11-21
1969,268540,Female,Jennie Wilkins,Balfour,BC,British Columbia,V0G 1C0,Canada,North America,1993-01-20
1970,268575,Male,Daniel Estrada,Montreal,QC,Quebec,H3K 2C3,Canada,North America,1986-11-08
1971,268628,Female,Allison Folk,Parry Sound,ON,Ontario,P2A 1W8,Canada,North America,1973-03-24
1972,268745,Male,Freddy Howell,Stonewall,MB,Manitoba,R0C 2Z0,Canada,North America,1954-08-11
1973,268787,Female,Joyce Hague,Rosetown,SK,Saskatchewan,S0L 2V0,Canada,North America,1955-04-01
1974,268815,Female,Joyce Sunseri,Oshawa,ON,Ontario,S4P 3Y2,Canada,North America,1990-04-23
1975,268820,Female,Patrice Morillo,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1945-05-11
1976,268913,Female,Mary Dias,Calgary,AB,Alberta,T2V 2W2,Canada,North America,1937-04-14
1977,269052,Female,Carmela Shroyer,Hauterive,QC,Quebec,G5C 1M1,Canada,North America,1979-08-06
1978,269337,Male,Eddie Morejon,Rollet,QC,Quebec,J0Z 3J0,Canada,North America,1995-10-24
1979,269340,Male,Gary Anderson,Oyster River,BC,British Columbia,V9W 5N0,Canada,North America,1935-03-18
1980,269370,Male,Andres Swain,Edmonton,AB,Alberta,T5J 3N6,Canada,North America,1955-03-17
1981,269414,Female,Laura Maxwell,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1968-01-09
1982,269713,Female,Jill Fitzpatrick,Beachburg,ON,Ontario,K0J 1C0,Canada,North America,1982-07-29
1983,269879,Male,Felipe Neumann,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1992-03-26
1984,270034,Female,Geraldine Gilmore,Hemlock Valley,BC,British Columbia,V0M 1A0,Canada,North America,1990-10-10
1985,270320,Male,Wayne Meli,Val Des Bois,QC,Quebec,J0X 3C0,Canada,North America,1950-08-02
1986,270359,Male,Jean Gutierrez,Longueuil,QC,Quebec,J4H 1M3,Canada,North America,1998-12-10
1987,270462,Female,Michelle Swinson,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1949-04-08
1988,270509,Male,Bradley Stokes,Cranbrook,BC,British Columbia,V1C 2R9,Canada,North America,1995-05-20
1989,270614,Female,Janice Lenox,Guelph,ON,Ontario,N1H 2W8,Canada,North America,1971-03-12
1990,270633,Male,Michael Blackmon,Sechelt,BC,British Columbia,V0N 3A0,Canada,North America,1975-09-25
1991,270682,Female,Joan Snyder,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1982-06-26
1992,270736,Male,Raymond Lacy,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1944-04-10
1993,270917,Male,Paul Sadler,Drayton Valley,AB,Alberta,T0E 0M0,Canada,North America,1993-07-08
1994,271065,Female,Henrietta Klein,Wawa,ON,Ontario,P0S 1K0,Canada,North America,1993-10-25
1995,271122,Female,Tabatha Dowdy,St Jerome,QC,Quebec,J7Z 4V1,Canada,North America,1996-08-06
1996,271155,Female,Monika Ward,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,1959-06-15
1997,271212,Female,Deborah Wahl,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1993-01-01
1998,271355,Male,Henry Felker,Toronto,ON,Ontario,M1E 3T8,Canada,North America,1967-01-19
1999,271416,Female,Jasmine Heintz,Trois Rivieres,QC,Quebec,G9A 1V7,Canada,North America,1954-06-10
2000,271760,Male,Alan Youngberg,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1975-03-04
2001,271825,Female,Denice Major,Oakville,ON,Ontario,L6J 3X4,Canada,North America,1984-05-10
2002,271865,Male,Mark Foster,Brampton,ON,Ontario,L6W 1Z2,Canada,North America,1984-02-10
2003,271916,Female,Catherine Davis,Hearst,ON,Ontario,P0L 1N0,Canada,North America,1965-07-22
2004,271994,Male,Ernest Hunter,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1957-12-25
2005,272087,Female,Andrea Higgins,Thorburn,NS,Nova Scotia,B0K 1W0,Canada,North America,1964-10-12
2006,272146,Female,Deborah Harmon,Beauharnois,QC,Quebec,J6N 1W6,Canada,North America,1950-07-19
2007,272295,Male,Seth Abel,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1960-08-25
2008,272362,Male,Robert Kelley,Silver Valley,AB,Alberta,T0H 3E0,Canada,North America,1958-10-20
2009,272462,Female,Elisa Robinson,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1968-02-27
2010,272601,Male,Brian Manning,Toronto,ON,Ontario,M8V 3B6,Canada,North America,1991-02-22
2011,272662,Female,Helen West,Granby,QC,Quebec,J2G 4W7,Canada,North America,1998-04-08
2012,272681,Male,James Head,Toronto,ON,Ontario,M3H 4J1,Canada,North America,2000-03-19
2013,272828,Male,John Thomas,North Battleford,SK,Saskatchewan,S9A 2X5,Canada,North America,1937-06-19
2014,272995,Male,Kenneth Kwiatkowski,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1999-04-01
2015,273404,Female,Kristina Abbey,Ottawa,ON,Ontario,K1P 5M7,Canada,North America,1981-05-01
2016,273661,Female,Valerie Oddo,Fillmore,SK,Saskatchewan,S4P 3Y2,Canada,North America,1952-06-21
2017,273887,Male,James Davidson,Dorval,QC,Quebec,H9S 3J7,Canada,North America,1968-06-11
2018,273939,Female,Jennifer Clayborn,Windsor,ON,Ontario,N8Y 4V1,Canada,North America,1976-09-18
2019,274446,Female,Rose Hunt,Regina,SK,Saskatchewan,S4S 2R3,Canada,North America,1996-06-06
2020,274692,Male,Neil Smith,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1968-01-10
2021,274765,Female,Linda Myers,Grande Prairie,AB,Alberta,T8V 0S1,Canada,North America,1947-11-28
2022,274778,Male,Jan Linneman,Regina,SK,Saskatchewan,S4S 2R3,Canada,North America,1972-11-06
2023,274967,Female,Tammi Crimmins,Victoria,BC,British Columbia,V8R 5A7,Canada,North America,1943-02-14
2024,275137,Female,Lois Lanier,Toronto,ON,Ontario,M9N 1G4,Canada,North America,1967-03-09
2025,275140,Female,Dana Snider,Listowel,ON,Ontario,N4W 2H8,Canada,North America,1967-07-27
2026,275227,Female,Edna Berry,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1944-06-20
2027,275615,Female,Kathleen Castleberry,Toronto,ON,Ontario,M6E 1R1,Canada,North America,1991-04-20
2028,275718,Female,Barbara Morris,Toronto,ON,Ontario,M5J 2R8,Canada,North America,1952-04-27
2029,275830,Male,Cecil Conn,St Agapit,QC,Quebec,H0H 0H0,Canada,North America,1978-02-15
2030,275930,Male,Wesley Hensler,Toronto,ON,Ontario,M1S 1T4,Canada,North America,1960-10-04
2031,276050,Male,Michael Burr,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1973-02-06
2032,276051,Male,Antione Johnson,Toronto,ON,Ontario,M4P 1A6,Canada,North America,1964-09-09
2033,276091,Female,Cornelia Hensley,Toronto,ON,Ontario,M5J 2N8,Canada,North America,1965-12-15
2034,276098,Female,Stephanie Ziebarth,Edson,AB,Alberta,T7E 1V0,Canada,North America,1968-12-16
2035,276108,Male,Ali Mahlum,Surrey,BC,British Columbia,V3T 4Y5,Canada,North America,1949-06-19
2036,276205,Female,Rhonda Armstrong,La Baie,QC,Quebec,G7B 1P3,Canada,North America,1943-04-01
2037,276325,Male,Heriberto Taylor,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1983-11-26
2038,276836,Female,Susan Jacoby,Elk Lake,ON,Ontario,P0J 1G0,Canada,North America,1941-09-04
2039,276895,Female,Andrea Weiland,Toronto,ON,Ontario,M8V 3B6,Canada,North America,1969-06-03
2040,276906,Male,Jon Oliver,Francois Lake,BC,British Columbia,V0J 1E0,Canada,North America,1965-06-07
2041,276912,Female,Antonia Chavis,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1936-01-31
2042,277015,Male,Robert Ellefson,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1957-04-09
2043,277189,Female,Edith Williams,Fugereville,QC,Quebec,J0Z 2A0,Canada,North America,1963-09-28
2044,277215,Male,Charles Black,Peterborough,ON,Ontario,K9H 2L1,Canada,North America,1949-03-11
2045,277538,Male,James George,Quebec,QC,Quebec,G1P 4R5,Canada,North America,1938-07-06
2046,277808,Male,David Johnson,Allan,SK,Saskatchewan,S4P 3Y2,Canada,North America,1941-09-19
2047,277906,Male,John Miller,Surrey,BC,British Columbia,V3T 4Y5,Canada,North America,1963-09-03
2048,277915,Male,Jeff Montalvo,Priddis,AB,Alberta,T0L 1W0,Canada,North America,1936-07-18
2049,278255,Female,Elizabeth Skinner,Quesnel,BC,British Columbia,V2J 2R5,Canada,North America,1963-02-07
2050,278518,Female,Janet Woods,Calgary,AB,Alberta,T2W 4H7,Canada,North America,1968-01-25
2051,278544,Male,Harold Meadors,Malton,ON,Ontario,L4T 1A8,Canada,North America,1961-12-29
2052,278568,Male,Billy Henderson,Montreal,QC,Quebec,H2A 2Z3,Canada,North America,1990-03-13
2053,278695,Male,Reginald Juarez,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1941-04-22
2054,278787,Female,Nancy Mendoza,Calgary,AB,Alberta,T2P 0H3,Canada,North America,1939-01-21
2055,278979,Female,Angela Turner,Kindersley,SK,Saskatchewan,S4P 3Y2,Canada,North America,1944-06-15
2056,279068,Male,Timothy Carter,Tecumseh,ON,Ontario,N8N 1L7,Canada,North America,1954-01-23
2057,279223,Male,Rudy Bond,Vancouver,BC,British Columbia,V6B 1E1,Canada,North America,1955-08-04
2058,279240,Male,Charles Griffin,Belleville,ON,Ontario,K8N 1L9,Canada,North America,1949-11-02
2059,279486,Female,Susie Boyd,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1967-02-01
2060,279490,Female,Bonnie Handy,Hepburn,SK,Saskatchewan,S4P 3Y2,Canada,North America,1968-09-01
2061,280023,Female,Cleo McNair,Toronto,ON,Ontario,M3J 2J1,Canada,North America,1984-05-30
2062,280183,Female,Julia Bradley,Toronto,ON,Ontario,M2N 2G8,Canada,North America,1977-07-24
2063,280277,Male,Sam Rodriguez,Orangeville,ON,Ontario,L9W 2C8,Canada,North America,1979-06-24
2064,280305,Male,John Dyson,Baie St Paul,QC,Quebec,G0A 1B0,Canada,North America,1998-06-27
2065,280641,Female,Una Ortega,Edmonton,AB,Alberta,T5J 3N6,Canada,North America,1941-09-22
2066,281008,Male,Curt Mills,Ma-Me-O-Beach,AB,Alberta,T0C 1X0,Canada,North America,1988-01-12
2067,281485,Male,Christopher Brown,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1971-08-02
2068,281546,Male,Harry Montgomery,Brantford,ON,Ontario,N3T 2Z8,Canada,North America,1991-02-27
2069,281553,Female,Marissa Gay,Malton,ON,Ontario,L4T 1A9,Canada,North America,1974-01-22
2070,281638,Female,Gloria Parkinson,Ottawa,ON,Ontario,K2P 0K1,Canada,North America,1961-02-03
2071,281675,Male,Larry King,Turner Valley,AB,Alberta,T0L 2A0,Canada,North America,1986-04-18
2072,282061,Male,Philip McKenna,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1942-05-01
2073,282098,Female,Alfredia Mack,Toronto,ON,Ontario,M3B 2W6,Canada,North America,1989-01-16
2074,282188,Female,Victoria Gardner,Guigues,QC,Quebec,J0Z 2S0,Canada,North America,1961-02-12
2075,282556,Female,Georgia Hewitt,Elliot Lake,ON,Ontario,P5A 1X5,Canada,North America,1963-05-31
2076,282615,Female,Denise Paul,Balfour,BC,British Columbia,V0G 1C0,Canada,North America,1974-12-20
2077,282634,Male,Louis Miller,Hubbards,NS,Nova Scotia,B3K 5M1,Canada,North America,1985-09-09
2078,282724,Female,Sharon Bartlow,Calgary,AB,Alberta,T2P 1M6,Canada,North America,1999-03-25
2079,283228,Male,William Richarson,Baie Des Sables,QC,Quebec,G0J 1C0,Canada,North America,1942-06-22
2080,283301,Female,Mary Pino,Cargill,ON,Ontario,N0G 1J0,Canada,North America,1961-08-03
2081,283594,Male,Leonard Mone,Sanmaur,QC,Quebec,G0X 3R0,Canada,North America,2000-10-31
2082,283685,Male,James Arteaga,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1950-09-15
2083,283716,Male,Larry Griffin,Brantford,ON,Ontario,N3R 7W5,Canada,North America,1996-05-27
2084,283837,Male,Allen Lau,Riviere Du Loup,QC,Quebec,G5R 3E9,Canada,North America,1939-05-18
2085,283869,Male,Terry Alexander,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1997-07-08
2086,283881,Female,Tara Carranza,Toronto,ON,Ontario,M4K 1A6,Canada,North America,1978-10-24
2087,283894,Male,John Combs,Montreal,QC,Quebec,H3K 2C3,Canada,North America,1973-07-11
2088,283982,Female,Elizabeth Lewandowski,Cadillac,QC,Quebec,J0Y 1C0,Canada,North America,1995-01-19
2089,284037,Male,Daniel Brink,Chicoutimi,QC,Quebec,G7G 2S4,Canada,North America,1977-05-11
2090,284118,Female,Terri Nelson,Oyen,AB,Alberta,T0J 2J0,Canada,North America,1994-11-20
2091,284243,Female,Ruth Baggett,Thunder Bay,ON,Ontario,P7A 4T3,Canada,North America,1999-03-28
2092,284346,Male,Aaron Larry,Calgary,AB,Alberta,T2P 1M6,Canada,North America,1952-10-10
2093,284579,Male,Michael Moore,Hamilton,ON,Ontario,L9H 1E6,Canada,North America,1992-11-01
2094,284628,Female,Marina Swann,Seton Portage,BC,British Columbia,V0N 3C0,Canada,North America,1987-10-26
